"listing-card__contact-button href","Listing price","Verified","Updated","Bed","Bathroom","sqft","Address","listing-card__details-link href"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1.5","2","700","9205 Yonge Street, Richmond Hill, ON","https://rentals.ca/richmond-hill/9205-yonge-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","Verified","","1","1","492","19 Bathurst Street, Toronto, ON","https://rentals.ca/toronto/19-bathurst-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1","1","535","25 Adra Grado Way, Toronto, ON","https://rentals.ca/toronto/25-adra-grado-way-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","Verified","","1","1","550","357 King St W, Toronto, ON","https://rentals.ca/toronto/357-king"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1","1","600","30 Samuel Wood Way, Etobicoke, ON","https://rentals.ca/etobicoke/30-samuel-wood-way-id677446"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1","1","520","105 George Street, Toronto, ON","https://rentals.ca/toronto/105-george-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","Verified","","1.5","1","550","77 Shuter St, Toronto, ON","https://rentals.ca/toronto/77-shuter-88-north-condos"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1","1","599","8 Nahani Way, Mississauga, ON","https://rentals.ca/mississauga/8-nahani-way-id692546"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","1.5","0.5","625","1787 Saint Clair Avenue West, Toronto, ON","https://rentals.ca/toronto/1787-saint-clair-avenue-west-id709703"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=35&sort=cheapest#","$2400","","","0.5","0.5","571","1787 Saint Clair Avenue West, Toronto, ON","https://rentals.ca/toronto/1787-saint-clair-avenue-west-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","","","1","1","475","38 Iannuzzi Street, Toronto, ON","https://rentals.ca/toronto/38-iannuzzi-street-id653731"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","Verified","","1","1","550","99 John St, Toronto, ON","https://rentals.ca/toronto/99-john-pj-condos"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","Verified","","1.5","1","650","28 Ted Rogers Way, Toronto, ON","https://rentals.ca/toronto/28-ted-rogers-way-couture-condos"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","","","1","1","600","101 Charles Street East, Toronto, ON","https://rentals.ca/toronto/101-charles-street-east-id544091"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","Verified","","1","1","550","115 Blue Jays Way, Toronto, ON","https://rentals.ca/toronto/115-blue-jays-way-king-blue-condos"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2400","Verified","","1","1","500","60 Shuter St #2810, Toronto, ON","https://rentals.ca/toronto/60-shuter-st-fleur-condo"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2425","","Recently Updated!","1","1","625","50 Thomas Riley Road, Toronto, ON","https://rentals.ca/toronto/50-thomas-riley-road-id910272"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2450","","","1.5","2","792","2 Rean Drive, North York, ON","https://rentals.ca/north-york/2-rean-drive-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2450","Verified","Recently Updated!","2","1","597","128 GROVEWOOD Common, Oakville, ON","https://rentals.ca/oakville/128-grovewood-common-unit-513"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=36&sort=cheapest#","$2450","Verified","Recently Updated!","2","1","599","50 Kaitting Trail, Oakville, ON","https://rentals.ca/oakville/504-50-kaitting-trail"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","Recently Updated!","2","1","499","128 Grovewood Common, Oakville, ON","https://rentals.ca/oakville/513-128-grovewood-common"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","Recently Updated!","1","1","599","121 Lower Sherbourne Street, Toronto, ON","https://rentals.ca/toronto/121-lower-sherbourne-street-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","","","1","1","700","4138 Parkside Village Drive, Mississauga, ON","https://rentals.ca/mississauga/488-wallenberg-crescent"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","","","1","1","720","11 Yorkville Avenue, Toronto, ON","https://rentals.ca/toronto/11-yorkville-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","","1.5","0.5","650","153 Beecroft Road, Toronto, ON","https://rentals.ca/toronto/153-beecroft-road-id907809"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","","1","1","570","5500 Yonge Street, Toronto, ON","https://rentals.ca/toronto/5500-yonge-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","","1.5","2","700","86 Dundas Street East, Mississauga, ON","https://rentals.ca/mississauga/707-86-dundas-st-e-mississauga-ontario-l5a-0b1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","","","1","1","675","Oxley Street, Toronto, ON","https://rentals.ca/toronto/oxley-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","","1","1","650","6720 GLEN ERIN Drive, Mississauga, ON","https://rentals.ca/mississauga/6720-glen-erin-drive-unit-512"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=37&sort=cheapest#","$2450","Verified","","2","1","600","50 Kaitting Trail, Oakville, ON","https://rentals.ca/oakville/50-kaitting-trail-id898417"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","Verified","","1","0","555","333 Adelaide Street East, Toronto, ON","https://rentals.ca/toronto/333-adelaide-street-east-id892086"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","Verified","","1.5","1","560","8868 Yonge Street, Richmond Hill, ON","https://rentals.ca/richmond-hill/8868-yonge-street-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1","1","575","115 McMahon Drive, Toronto, ON","https://rentals.ca/toronto/115-mcmahon-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1","1","500","125 Western Battery Road, Toronto, ON","https://rentals.ca/toronto/125-western-battery-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1.5","1","690","35 Tubman Avenue, Toronto, ON","https://rentals.ca/toronto/35-tubman-avenue-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1.5","1","580","108 Peter Street, Toronto, ON","https://rentals.ca/toronto/108-peter-street-id773016"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","Verified","1 day ago","1","1","500","120 Saint Patrick Street, Toronto, ON","https://rentals.ca/toronto/120-saint-patrick-street-id707483"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1","2","700","320 Richmond Street East, Toronto, ON","https://rentals.ca/toronto/320-richmond-street-east-id692412"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","0.5","0.5","540","85 Queens Wharf Road, Toronto, ON","https://rentals.ca/toronto/85-queens-wharf-road-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=38&sort=cheapest#","$2450","","","1.5","1.5","650","200 Lagerfeld Drive, Brampton, ON","https://rentals.ca/brampton/200-lagerfeld-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2450","","","1","1","600","Lynch Street, Brampton, ON","https://rentals.ca/brampton/lynch-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2450","Verified","","1.5","1","550","21 Carlton St, Toronto, ON","https://rentals.ca/toronto/21-carlton"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2475","Verified","","1.5","2","650","50 Upper Mall Way, Vaughan, ON","https://rentals.ca/vaughan/50-upper-mall-way-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2480","","","1.5","1","700","5 Concorde Place, North York, ON","https://rentals.ca/north-york/5-concorde-place-id560569"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2495","","","1","1","600","300 Balliol Street, Toronto, ON","https://rentals.ca/toronto/300-balliol-street-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2450","","","1","1","500","1928 Lake Shore Boulevard West, Toronto, ON","https://rentals.ca/toronto/1928-lake-shore-boulevard-west-id671814"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2485","Verified","","1.5","1","700","61 Town Centre Court, Toronto, ON","https://rentals.ca/toronto/61-town-centre-court-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2475","Verified","Recently Updated!","1.5","1","750","300 Webb Drive, Mississauga, ON","https://rentals.ca/mississauga/300-webb-drive-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2450","","","1.5","1","650","55 Eglinton Avenue West, Mississauga, ON","https://rentals.ca/mississauga/55-eglinton-avenue-west"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=39&sort=cheapest#","$2450","Verified","","1","1","550","25 Oxley St, Toronto, ON","https://rentals.ca/toronto/25-oxley-glas"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2495","Verified","","1","1","600","33 Shore Breeze Dr, Toronto, ON","https://rentals.ca/toronto/3004-33-shore-breeze-dr-toronto-ontario-m8v-0g1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2495","","Recently Updated!","1","1","512","458 Richmond Street West, Toronto, ON","https://rentals.ca/toronto/458-richmond-street-west-id850318"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2496","","","1","1","650","255 Richmond Street East, Toronto, ON","https://rentals.ca/toronto/255-richmond-street-east-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2500","","","1","1","516","75 Dalhousie Street, Toronto, ON","https://rentals.ca/toronto/75-dalhousie-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2500","","8 hours ago","1","1","600","5 Northtown Way, North York, ON","https://rentals.ca/north-york/5-northtown-way-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2500","Verified","","1","1","580","352 Front St W, Toronto, ON","https://rentals.ca/toronto/352-front-st-w"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2500","Verified","1 day ago","2","1","599","3220 William Coltson Avenue, Oakville, ON","https://rentals.ca/oakville/310-3220-william-coltson-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2495","Verified","","1.5","1","550","251 Jarvis St, Toronto, ON","https://rentals.ca/toronto/251-jarvis"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2495","","","1.5","1","662","160 Canon Jackson Drive, Toronto, ON","https://rentals.ca/toronto/160-canon-jackson-drive-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=40&sort=cheapest#","$2499","","","1","1","599","4056 Confederation Parkway, Mississauga, ON","https://rentals.ca/mississauga/4056-confederation-parkway"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","14 hours ago","2","1","605","36 Lisgar Street, Toronto, ON","https://rentals.ca/toronto/36-lisgar-street-id915437"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","","","1","1","580","80 Colgate Avenue, Toronto, ON","https://rentals.ca/toronto/80-colgate-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","","1.5","1","620","101 Peter Street, Toronto, ON","https://rentals.ca/toronto/101-peter-street-id908793"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","","1.5","1","660","33 Shore Breeze Drive, Toronto, ON","https://rentals.ca/toronto/33-shore-breeze-drive-id908683"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","","","1","1","646","27 Rean Drive, Toronto, ON","https://rentals.ca/toronto/27-rean-drive-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","","","1.5","1","700","710 Humberwood Boulevard, Toronto, ON","https://rentals.ca/toronto/710-humberwood-boulevard-id907666"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","","1.5","1","700","36 Zorra Street, Toronto, ON","https://rentals.ca/toronto/36-zorra-street-id908163"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","","Recently Updated!","1.5","1","700","200 Lagerfeld Drive, Brampton, ON","https://rentals.ca/brampton/200-lagerfeld-drive-id910291"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","","1.5","2","650","395 Dundas Street West, Oakville, ON","https://rentals.ca/oakville/395-dundas-street-west-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=41&sort=cheapest#","$2500","Verified","","2","1","599","3200 William Coltson Avenue, Oakville, ON","https://rentals.ca/oakville/613-3200-william-coltson-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=42&sort=cheapest#","$2500","","","1","1","500","56 Annie Craig Drive, Toronto, ON","https://rentals.ca/toronto/56-annie-craig-drive-id905918"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=42&sort=cheapest#","$2500","Verified","Recently Updated!","1","1","699","330 Richmond Street West, Toronto, ON","https://rentals.ca/toronto/330-richmond-street-west-id905717"
