Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/b/85-e-liberty-st-toronto-on-BTVjXq/","Building","","","","","","","85 E  Liberty St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/45-baseball-pl-toronto-on-CZ5bCk/","Building","","","","","","","45 Baseball Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/77-mutual-st-toronto-on-BW6Kks/","Building","","","","","","","77 Mutual St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/120-harrison-garden-blvd-toronto-on-BMJ3z9/","Building","","","","","","","120 Harrison Garden Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/832-bay-st-toronto-on-BMJ4CF/","Building","","","","","","","832 Bay St Unit 212","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.641872,-79.379654_ll/","Building","","","","","","","88 Harbour St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.646015,-79.394066_ll/","Building","","","","","","","8 Charlotte St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/75-canterbury-pl-toronto-on-BMqRR5/","Building","","","","","","","75 Canterbury Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/50-wellesley/BMLDsP/","Building","","","","","","","50 Wellesley St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.640995,-79.39457_ll/","Building","","","","","","","25 Telegram Mews","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/90-Canon-Jackson-Dr-E-Toronto-ON-M6M-2G1/442325115_zpid/","Apartment","2250","599","sqft","3.76","1","1","90 Canon Jackson Dr E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64065,-79.395775_ll/","Building","","","","","","","25 Capreol Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.760242,-79.40834_ll/","Building","","","","","","","35 Bales Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2500-Bridletowne-Cir-Toronto-ON-M1W-2V6/442325116_zpid/","Apartment","2300","899","sqft","2.56","1","1","2500 Bridletowne Cir","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64285,-79.39175_ll/","Building","","","","","","","373 Front St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/275-yorkland-rd-near-don-mills-fairview-mall-toronto-on-BMCMBZ/","Building","","","","","","","275 Yorkland Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/260-Sackville-St-312-Toronto-ON-M5A-0B3/2083603448_zpid/","Condominium","2150","","","","1","1","260 Sackville St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/8-park-rd-toronto-on-BMCLyM/","Building","","","","","","","8 Park Rd   Unit 3612","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.643257,-79.3764_ll/","Building","","","","","","","16 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/65-bremner-blvd-toronto-on-BMJmb5/","Building","","","","","","","65 Bremner Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/115-mcmahon-dr-toronto-on-BP9kMb/","Building","","","","","","","115 McMahon Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.764275,-79.28982_ll/","Building","","","","","","","18 Mondeo Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.771393,-79.41267_ll/","Building","","","","","","","18 Parkview Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.645725,-79.39962_ll/","Building","","","","","","","461 Adelaide St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.657543,-79.351364_ll/","Building","","","","","","","15 Baseball Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/10-Morrison-St-311-Toronto-ON-M5V-2T8/439529130_zpid/","Condominium","2750","","","","1","1","10 Morrison St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/22-olive-ave-e-toronto-on-BssMvW/","Building","","","","","","","22 Olive Ave E   09","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/27-rean-dr-toronto-on-BMJ95V/","Building","","","","","","","27 Rean Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/183-berry-road-etobicoke-on-Ccff6F/","Building","","","","","","","183 Berry Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/365-church-st-toronto-on-BMKN4w/","Building","","","","","","","365 Church St Unit 3110","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-bloorview-pl-toronto-on-BMCMJM/","Building","","","","","","","10 Bloorview Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/3560-Saint-Clair-Ave-E-409-Toronto-ON-M1K-0A9/2065578154_zpid/","Apartment","2895","900","sqft","3.22","2","2","3560 Saint Clair Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/676-Sheppard-Ave-E-706-Toronto-ON-M2K-3E7/2071882700_zpid/","Condominium","3650","","","","3","2","676 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.65804,-79.39779_ll/","Building","","","","","","","181 Huron St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.649178,-79.3771_ll/","Building","","","","","","","7 King St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/225-village-green-sq-scarborough-on-BMZDk8/","Building","","","","","","","225 Village Green Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/135-Lower-Sherbourne-St-2234-Toronto-ON-M5A-1Y4/442318328_zpid/","Apartment","3100","750","sqft","4.13","2","2","135 Lower Sherbourne St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/736-bay-st-toronto-on-BMHPvL/","Building","","","","","","","736 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/106-Dovercourt-Rd-504-Toronto-ON-M6J-0G4/2071851647_zpid/","Condominium","3800","","","","2","2","106 Dovercourt Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5180-yonge-st-toronto-on-BNk3WX/","Building","","","","","","","5180 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/826-Runnymede-Rd-BASEMENT-Toronto-ON-M6N-3V9/442317511_zpid/","Apartment","1900","","","","1","1","826 Runnymede Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/25-viking-ln-etobicoke-on-BMLQDn/","Building","","","","","","","25 Viking Ln","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/west-condos-toronto-on-CcN46q/","Building","","","","","","","9 Tecumseth St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3-gloucester-st-toronto-on-C2qs2M/","Building","","","","","","","3 Gloucester St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/39-roehampton-ave-toronto-on-CBswhf/","Building","","","","","","","39 Roehampton Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/126-dundas-st-e-toronto-on-C4jMFS/","Building","","","","","","","126 Dundas St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.790756,-79.450806_ll/","Building","","","","","","","1131 Steeles Ave  W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.642944,-79.3805_ll/","Building","","","","","","","55 Bremner Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/28-Byng-Ave-1111-Toronto-ON-M2N-7H4/2078819096_zpid/","Condominium","2950","","","","2","1","28 Byng Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1030-king-st-w-toronto-on-BMJFgm/","Building","","","","","","","1030 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/43-hanna-ave-toronto-on-BMS8bf/","Building","","","","","","","43 Hanna Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5-mabelle-ave-etobicoke-on-BMJmVt/","Building","","","","","","","5 Mabelle Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2351-kennedy-rd-toronto-on-BMJmX4/","Building","","","","","","","2351 Kennedy Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/80-queens-wharf-rd-toronto-on-BMmprS/","Building","","","","","","","80 Queens Wharf Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.680637,-79.43184_ll/","Building","","","","","","","840 Saint Clair Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.739513,-79.434944_ll/","Building","","","","","","","3830 Bathurst St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.751858,-79.33335_ll/","Building","","","","","","","5 Brookbanks Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.774887,-79.33544_ll/","Building","","","","","","","30 Herons Hill Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/38-dan-leckie-way-toronto-on-BMLcfv/","Building","","","","","","","38 Dan Leckie Way Unit 3102","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.779957,-79.34466_ll/","Building","","","","","","","128 Fairview Mall Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.768124,-79.41113_ll/","Building","","","","","","","18 Hillcrest Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/190-borough-dr-toronto-on-BMPLQJ/","Building","","","","","","","190 Borough Dr   Unit 502","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/636-Manning-Ave-1-Toronto-ON-M6G-2V9/2076807687_zpid/","Apartment","2988","","","","2","1","636 Manning Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/55-mercer-st-w-toronto-on-CdKBtN/","Building","","","","","","","55 Mercer St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/426-university-ave-toronto-on-BMK5vx/","Building","","","","","","","426 University Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/88-grandview-way-toronto-on-BMLLht/","Building","","","","","","","88 Grandview Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/69-lynn-williams-st-toronto-on-BMQW8Y/","Building","","","","","","","69 Lynn Williams St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/185-legion-rd-n-toronto-on-BMCMPT/","Building","","","","","","","185 Legion Rd N","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/299-Mill-Rd-2002-Toronto-ON-M9C-4V9/442299408_zpid/","Apartment","3595","","","","2","2","299 Mill Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/1403-defries-street-toronto-ontario-m5a-0w7/BMLFJn/","Building","","","","","","","5 Defries St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/96-Fifeshire-Rd-505-Toronto-ON-M2L-2X9/2068664159_zpid/","Condominium","2950","","","","2","2","96 Fifeshire Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2121-Lake-Shore-Blvd-W-UNIT-1005-Toronto-ON-M8V-4E9/2069286574_zpid/","Condominium","2550","","","","1","1","2121 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/14-york-st-toronto-on-BMJ93L/","Building","","","","","","","14 York St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.650017,-79.38736_ll/","Building","","","","","","","168 Simcoe St","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/canary-commons/C5YmSM/","Building","","","","","","","35 Rolling Mills Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/349-Northcliffe-Blvd-2-Toronto-ON-M6E-3K9/442306354_zpid/","Apartment","2800","","","","2","1","349 Northcliffe Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/15-ellerslie-ave-toronto-on-C7sMJr/","Building","","","","","","","15 Ellerslie Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/32-trolley-cres-toronto-on-BMCM45/","Building","","","","","","","32 Trolley Cres","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/novus-toronto-on-Cbvstn/","Building","","","","","","","25 Ordnance St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/32-forest-manor-rd-toronto-on-BSYBRM/","Building","","","","","","","32 Forest Manor Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/510-King-St-E-428-Toronto-ON-M5A-0E5/2064235805_zpid/","Condominium","3500","","","","3","2","510 King St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.621147,-79.52157_ll/","Building","","","","","","","15 Zorra St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/5131-Sheppard-Ave-E-501-Toronto-ON-M1B-2W1/2070852976_zpid/","Condominium","2500","","","","2","1","5131 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1346-Danforth-Rd-610-Toronto-ON-M1J-0A9/2071838033_zpid/","Condominium","2350","","","","1","1","1346 Danforth Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/12-bonnycastle-st-toronto-on-BMT8pV/","Building","","","","","","","12 Bonnycastle St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/230-simcoe-st-toronto-on-Cg7d4G/","Building","","","","","","","230 Simcoe St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/200-Victoria-St-1010-Toronto-ON-M5B-1V8/442306381_zpid/","Condominium","2500","","","","1","1","200 Victoria St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/33-sheppard-ave-e-toronto-on-BMKKGD/","Building","","","","","","","33 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/49-Dewson-St-3-Toronto-ON-M6H-1G6/442306827_zpid/","Apartment","2295","","","","1","1","49 Dewson St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/220-victoria-st-toronto-on-BMJFxS/","Building","","","","","","","220 Victoria St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/317-The-Kingsway-1-Toronto-ON-M9A-3V3/442306839_zpid/","Apartment","2199","750","sqft","2.93","1","1","317 The Kingsway","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1195-the-queensway-toronto-on-Cb9pFf/","Building","","","","","","","1195 The Queensway","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/20-blue-jays-way-toronto-on-BMKKQv/","Building","","","","","","","20 Blue Jays Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1470-midland-ave-toronto-on-BMLMCb/","Building","","","","","","","1470 Midland Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.644558,-79.40218_ll/","Building","","","","","","","650 King St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.63698,-79.40608_ll/","Building","","","","","","","231 Fort York Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/409-Bloor-St-E-PENTHOUSE-3-Toronto-ON-M4W-3T2/2071833237_zpid/","Condominium","9850","","","","5","3","409 Bloor St E PENTHOUSE 3","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/308-Palmerston-Ave-415-Toronto-ON-M6J-3X9/2071846925_zpid/","Condominium","2500","","","","2","1","308 Palmerston Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.7733,-79.25537_ll/","Building","","","","","","","50 Town Centre Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.759037,-79.231674_ll/","Building","","","","","","","35 Greenbrae Crct","Scarborough","NaN","ON","USA"
"https://www.zillow.com/b/188-doris-ave-toronto-on-BMKKGt/","Building","","","","","","","188 Doris Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/475-Queen-St-W-201-Toronto-ON-M5V-2A9/2063214009_zpid/","Condominium","2400","","","","1","1","475 Queen St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.689766,-79.40217_ll/","Building","","","","","","","609 Avenue Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.76564,-79.41274_ll/","Building","","","","","","","4978 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/3224-Danforth-Ave-2-Toronto-ON-M1L-1C1/2071894324_zpid/","Apartment","2350","","","","2","1","3224 Danforth Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1682-Victoria-Park-Ave-A201-Toronto-ON-M1R-1P8/442306826_zpid/","Apartment","2995","900","sqft","3.33","2","2","1682 Victoria Park Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1788-Dufferin-St-Toronto-ON-M6E-3P4/2062374897_zpid/","Apartment","2250","600","sqft","3.75","0","1","1788 Dufferin St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/35-mercer-st-toronto-on-BWtbzd/","Building","","","","","","","35 Mercer St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-york-st-waterfront-communities-the-islands-toronto-on-BMLDxF/","Building","","","","","","","10 York St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/920-Sheppard-Ave-W-UNIT-905-Toronto-ON-M3H-0A2/2062272205_zpid/","Condominium","2850","","","","2","2","920 Sheppard Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/30-thunder-grv-toronto-on-BMJmzb/","Building","","","","","","","30 Thunder Grv","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.670567,-79.390686_ll/","Building","","","","","","","88 Cumberland St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.646847,-79.40283_ll/","Building","","","","","","","608 Richmond St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/20-thomas-riley-rd-w-toronto-on-BrvCqh/","Building","","","","","","","20 Thomas Riley Rd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/830-lawrence-ave-w-toronto-on-BMCMK9/","Building","","","","","","","830 Lawrence Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/200-bloor-st-w-toronto-on-BMKKNZ/","Building","","","","","","","200 Bloor St W  Unit 2303","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/8-mondeo-dr-toronto-on-BMCMP2/","Building","","","","","","","8 Mondeo Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/125-village-green-sq-toronto-on-BMCMJc/","Building","","","","","","","125 Village Green Sq","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/363-Sorauren-Ave-211-Toronto-ON-M6R-3C1/2061223936_zpid/","Condominium","2850","","","","1","1","363 Sorauren Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/625-Queen-St-E-508-Toronto-ON-M4M-1G7/2061468614_zpid/","Condominium","2600","","","","2","1","625 Queen St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/825-church-st-toronto-on-BMJ2Hn/","Building","","","","","","","825 Church St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.67702,-79.40639_ll/","Building","","","","","","","377 Madison Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64341,-79.39231_ll/","Building","","","","","","","352 Front St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/560-king-st-w-toronto-on-BMHPzQ/","Building","","","","","","","560 King St   W  Unit 323","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.78302,-79.41691_ll/","Building","","","","","","","5740 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3-mcalpine-st-toronto-on-BMQ5pc/","Building","","","","","","","3 McAlpine St Unit 408","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1285-dupont-st-toronto-on-CfsR5g/","Building","","","","","","","1285 Dupont St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1055-bay-st-toronto-on-BMKQSf/","Building","","","","","","","1055 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2477-Queen-St-E-9-Toronto-ON-M4E-1H8/442299432_zpid/","Apartment","1900","","","","1","1","2477 Queen St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2181-yonge-st-toronto-on-BMJ9LL/","Building","","","","","","","2181 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/65-harbour-sq-toronto-on-BMK3CM/","Building","","","","","","","65 Harbour Sq Unit 3103","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1787-saint-clair-ave-w-toronto-on-CJM5kk/","Building","","","","","","","1787 Saint Clair Ave  W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-lee-centre-dr-toronto-on-BMCMNH/","Building","","","","","","","1 Lee Centre Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/110A-Harewood-Ave-Toronto-ON-M1M-2R3/2060894177_zpid/","Apartment","2000","","","","1","1","110A Harewood Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/38-iannuzzi-st-toronto-on-BsqZ6m/","Building","","","","","","","38 Iannuzzi St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/219-dundas-st-e-toronto-on-BMLF3J/","Building","","","","","","","219 Dundas St E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2-Aberfoyle-Cres-101-Toronto-ON-M8X-2Z8/2061812686_zpid/","Condominium","3950","","","","2","3","2 Aberfoyle Cres","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/111-elizabeth-st-toronto-on-BMJ9DR/","Building","","","","","","","111 Elizabeth St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/23-lorraine-dr-toronto-on-BMJ923/","Building","","","","","","","23 Lorraine Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/12-york-st-toronto-on-BMJ2Gd/","Building","","","","","","","12 York St Unit 4810","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/90-broadview-ave-toronto-on-BMJGKg/","Building","","","","","","","90 Broadview Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/38-forest-manor-rd-toronto-on-C2XHNy/","Building","","","","","","","38 Forest Manor Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.77321,-79.345795_ll/","Building","","","","","","","52 Forest Manor Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.760906,-79.409004_ll/","Building","","","","","","","23 Sheppard Ave  E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2977-Lawrence-Ave-E-Toronto-ON-M1P-2V6/2071872660_zpid/","Apartment","2850","","","","3","1","2977 Lawrence Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.73009,-79.33227_ll/","Building","","","","","","","120 Dallimore Cir","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/83-Borough-Dr-801-Toronto-ON-M1P-5E4/2071881185_zpid/","Condominium","2400","","","","1","1","83 Borough Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.646156,-79.376274_ll/","Building","","","","","","","8 The Esplanade","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2-Rean-Dr-1114-Toronto-ON-M2K-3B8/2078186351_zpid/","Condominium","2275","","","","1","1","2 Rean Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/35-saranac-blvd-toronto-on-BMCM6S/","Building","","","","","","","35 Saranac Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/60-brian-harrison-way-toronto-on-BMCQfw/","Building","","","","","","","60 Brian Harrison Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/295-A-Pacific-Ave-B-Toronto-ON-M6P-2P8/442299336_zpid/","Apartment","3500","","","","4","2","295 A Pacific Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/701-east-liberty-street-toronto-ontario-m6k-3p8-toronto-on-BMQDBK/","Building","","","","","","","51 E  Liberty St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/30-meadowglen-pl-toronto-on-BW65BT/","Building","","","","","","","30 Meadowglen Pl","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.768616,-79.38807_ll/","Building","","","","","","","2885 Bayview Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.659218,-79.38249_ll/","Building","","","","","","","388 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/36-manor-rd-e-toronto-on-Bnn7pq/","Building","","","","","","","36 Manor Rd   E","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/125-Isaac-Devins-Blvd-Toronto-ON-M9M-0C4/442289375_zpid/","Apartment","2000","700","sqft","2.86","1","1","125 Isaac Devins Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1100-Sheppard-Ave-W-Toronto-ON-M3J-0G8/401757518_zpid/","Apartment","2450","500","sqft","4.9","1","1","1100 Sheppard Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2261-lake-shore-blvd-w-toronto-on-BMJ3zn/","Building","","","","","","","2261 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/68-grangeway-ave-toronto-on-BMHvPB/","Building","","","","","","","68 Grangeway Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.647118,-79.39961_ll/","Building","","","","","","","505 Richmond St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/169-fort-york-blvd-toronto-on-BMJrrr/","Building","","","","","","","169 Fort York Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/159-dundas-st-e-toronto-on-BMHzj9/","Building","","","","","","","159 Dundas St E  Unit 1902","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/38-The-Esplanade-901-Toronto-ON-M5E-1A5/2066833703_zpid/","Condominium","2300","","","","1","1","38 The Esplanade","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.780964,-79.24979_ll/","Building","","","","","","","88 Corporate Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/33-Lombard-St-2105-Toronto-ON-M5C-3H8/2067055826_zpid/","Condominium","2250","","","","1","1","33 Lombard St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64044,-79.39719_ll/","Building","","","","","","","21 Iceboat Ter","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/85-the-donway-w-toronto-on-BMMWGw/","Building","","","","","","","85 The Donway W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/32-camden-st-toronto-on-BMPWyg/","Building","","","","","","","32 Camden St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/105-victoria-st-toronto-on-BMN4tm/","Building","","","","","","","105 Victoria St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.64949,-79.387184_ll/","Building","","","","","","","140 Simcoe St","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/270-dufferin-st/CbjmTX/","Building","","","","","","","270 Dufferin St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/19-singer-ct-toronto-on-BMCLx3/","Building","","","","","","","19 Singer Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1928-lake-shore-blvd-w-toronto-on-CFJ3Tt/","Building","","","","","","","1928 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/233-beecroft-rd-toronto-on-BMJ8t9/","Building","","","","","","","233 Beecroft Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2300-saint-clair-ave-w-toronto-on-C7wBHB/","Building","","","","","","","2300 Saint Clair Ave  W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/277-Gilmour-Ave-Toronto-ON-M6P-3B6/2066625345_zpid/","Apartment","3650","","","","3","2","277 Gilmour Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/170-bayview-ave-toronto-on-BMCQdh/","Building","","","","","","","170 Bayview Ave  Unit 2307","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.75123,-79.46411_ll/","Building","","","","","","","1 De Boers Dr","Toronto","NaN","ON","USA"
