Listing ID,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Neighbourhood,Neighbourhood Rank,Rent Price (CAD)
C9389754,15 Singer Crt 915 Toronto,1+1,2.0,749.5,43.76950050000001,-79.3687994,Bayview Village,57.0,2600.0
E10429153,238 BONIS Ave 721 Toronto,1+0,1.0,749.5,43.7859188,-79.2904455,Tam O'Shanter-Sullivan,99.0,2600.0
C10255594,2 Rean Dr 1210 Toronto,1+1,2.0,649.5,43.7656347,-79.3831635,Bayview Village,57.0,2600.0
C10429287,218 Queens Quay W 403 Toronto,1+1,2.0,749.5,43.6399111,-79.3820853,Harbourfront-CityPlace,21.0,2600.0
C10430221,197 Yonge St 4705 Toronto,1+1,1.0,649.5,43.65343590000001,-79.3791875,Downtown Yonge East,34.0,2600.0
C10406679,130 River St 1710 Toronto,1+1,1.0,649.5,43.6615739,-79.3586529,Regent Park,32.0,2600.0
E9380051,286 Main St 1206 Toronto,1+1,2.0,649.5,43.68745639999999,-79.30186909999999,East End-Danforth,60.0,2600.0
E9506440,1630 Queen St E 202 Toronto,1+0,1.0,549.5,43.6666712,-79.3157336,Woodbine Corridor,42.0,2600.0
W9347681,1100 Sheppard Ave W 511 Toronto,1+1,1.0,649.5,43.7517462,-79.46637489999999,York University Heights,145.0,2600.0
C10442544,121 Lower Sherbourne St 956 SW Toronto,1+1,2.0,649.5,43.6495044,-79.3670392,St Lawrence-East Bayfront-The Islands,35.0,2600.0
C10441578,170 Sumach St 1901 Toronto,1+1,1.0,649.5,43.6603591,-79.3605779,Regent Park,32.0,2600.0
C10744161,18 GRAYDON HALL Dr 1101 Toronto,1+0,1.0,649.5,43.7626972,-79.3464882,Fenside-Parkwoods,139.0,2600.0
W10429338,50 Thomas Riley Rd 1303 Toronto,1+1,1.0,649.5,43.6338301,-79.5415913,Etobicoke City Centre,64.0,2600.0
W10423913,2230 Lake Shore Blvd W 2705 Toronto,1+1,1.0,649.5,43.6215812,-79.4826669,Mimico-Queensway,123.0,2600.0
C10420934,21 Scollard St 103 Toronto,1+1,1.0,649.5,43.6723186,-79.3888131,Annex,12.0,2600.0
C10433990,5162 Yonge St 2008 Toronto,1+0,1.0,549.5,43.7696494,-79.4138759,Willowdale West,54.0,2600.0
W10420229,25 Neighbourhood Lane 202 Toronto,1+1,1.0,549.5,43.6382223,-79.48922499999999,Stonegate-Queensway,65.0,2600.0
C9419382,460 Adelaide St E 521 Toronto,1+1,1.0,649.5,43.6529344,-79.36660599999999,Moss Park,69.0,2600.0
W9386554,30 Shore Breeze Dr 3412 Toronto,1+1,1.0,649.5,43.62377619999999,-79.47963299999999,Humber Bay Shores,68.0,2600.0
W10707770,1928 Lakeshore Blvd 3801 Toronto,1+1,2.0,749.5,43.6355926,-79.4680985,South Parkdale,144.0,2600.0
C10477056,188 Cumberland St 903 Toronto,1+1,1.0,549.5,43.6697824,-79.3942951,Annex,12.0,2600.0
C9306369,208 Queens Quay W 314 Toronto,1+1,1.0,649.5,43.6401517,-79.38068369999999,Harbourfront-CityPlace,21.0,2600.0
C9386584,295 Adelaide St W 2006 Toronto,1+1,1.0,649.5,43.64767519999999,-79.390532,Wellington Place,5.0,2600.0
C9778878,50 Ordnance Dr 1703 Toronto,1+0,1.0,249.5,43.6397778,-79.40995889999999,Fort York-Liberty Village,52.0,2600.0
C9416902,400 Wellington St W 302 Toronto,1+0,1.0,649.5,43.6441216,-79.3959462,Wellington Place,5.0,2600.0
C9357160,25 Grenville St 1804 Toronto,1+1,1.0,849.5,43.6617585,-79.3846976,Bay-Cloverhill,8.0,2600.0
C10425298,15 Lower Jarvis St 3306 Toronto,1+1,2.0,549.5,43.6452369,-79.36924429999999,St Lawrence-East Bayfront-The Islands,35.0,2600.0
C9378918,155 Beecroft Rd 2609 Toronto,1+0,1.0,549.5,43.7655092,-79.4140924,Lansing-Westgate,33.0,2600.0
W9388231,10 Park Lawn Rd 710 Toronto,1+0,1.0,649.5,43.6233108,-79.48375089999999,Humber Bay Shores,68.0,2600.0
C10301823,5168 Yonge St 1510 Toronto,1+0,1.0,549.5,43.76966849999999,-79.413859,Willowdale West,54.0,2600.0
C9396953,150 East Liberty St 1713 Toronto,1+0,1.0,649.5,43.6387616,-79.4162413,Fort York-Liberty Village,52.0,2600.0
C10417418,161 Roehampton Ave 304 Toronto,1+1,1.0,549.5,43.70877249999999,-79.3937821,North Toronto,55.0,2600.0
C10428673,330 Richmond St W 1106 Toronto,1+1,1.0,749.5,43.6489309,-79.3927925,Wellington Place,5.0,2600.0
C9377898,575 Bloor St E 3310 Toronto,1+1,2.0,649.5,43.6719003,-79.3725853,North St.James Town,53.0,2600.0
C10410576,5508 Yonge St 2001 Toronto,1+1,1.0,749.5,43.7782773,-79.4155984,Willowdale West,54.0,2600.0
C9378115,7 Grenville St 3310 Toronto,1+0,1.0,549.5,43.6619464,-79.3838174,Bay-Cloverhill,8.0,2600.0
C10274121,10 Bloorview Pl 617 Toronto,1+0,1.0,549.5,43.7737596,-79.3592974,Don Valley Village,111.0,2600.0
C10403135,68 Canterbury Pl 207 Toronto,1+1,2.0,649.5,43.77395629999999,-79.4155634,Willowdale West,54.0,2600.0
C10428208,219 Fort York Blvd 3304 Toronto,1+0,1.0,649.5,43.6367282,-79.40563650000001,Fort York-Liberty Village,52.0,2600.0
C10417112,121 Mcmahon Dr 512 Toronto,1+1,1.0,649.5,43.7676473,-79.3706957,Bayview Village,57.0,2600.0
W10426773,2220 Lakeshore Blvd 3206 Toronto,1+1,1.0,649.5,43.6228596,-79.4831828,Humber Bay Shores,68.0,2599.0
C10430270,36 Lisgar St E 1015E Toronto,1+1,2.0,749.5,43.6420208,-79.4233917,Little Portugal,38.0,2599.0
C9362606,50 Bruyeres Mews PH 11 Toronto,1+0,1.0,549.5,43.6376722,-79.40213829999999,Fort York-Liberty Village,52.0,2599.0
C10409754,5 Sheppard Ave E 2918 Toronto,1+0,1.0,549.5,43.7614807,-79.4099909,Avondale,4.0,2599.0
C10418488,99 The Donway W 306 Toronto,1+1,2.0,649.5,43.73388910000001,-79.3467757,Banbury-Don Mills,78.0,2599.0
W10400107,2737 Keele St 829 Toronto,1+0,1.0,649.5,43.7257993,-79.48060339999999,Downsview,136.0,2599.0
C10410445,5162 Yonge St 1911 Toronto,1+0,1.0,549.5,43.7696494,-79.4138759,Willowdale West,54.0,2599.0
C9418263,16 Bonnycastle St 4204 Toronto,1+1,1.0,649.5,43.6463554,-79.36504699999999,St Lawrence-East Bayfront-The Islands,35.0,2599.0
W9361646,10 Eva Rd 1503 Toronto,1+1,1.0,649.5,43.6401499,-79.5629197,Etobicoke West Mall,121.0,2599.0
E10707767,1 Falaise Rd 614 Toronto,1+1,2.0,749.5,43.7693451,-79.1887643,West Hill,156.0,2599.0
C10413093,75 Portland St 421 Toronto,1+0,1.0,249.5,43.6439201,-79.3994776,Wellington Place,5.0,2599.0
C9385137,381 Front St W 1905 Toronto,1+1,1.0,649.5,43.6428078,-79.39266180000001,Harbourfront-CityPlace,21.0,2599.0
C10409687,7 Grenville St 5709 Toronto,1+1,1.0,549.5,43.6619464,-79.3838174,Bay-Cloverhill,8.0,2599.0
C10237176,195 Merton St 508 Toronto,1+1,1.0,649.5,43.6970158,-79.3906374,South Eglinton-Davisville,20.0,2599.0
C10412615,56 Forest Manor Dr 701 Toronto,1+1,2.0,749.5,43.7733022,-79.34506019999999,Henry Farm,88.0,2595.0
C9368624,2 Clarendon Ave 120 Toronto,1+0,1.0,249.5,43.6835546,-79.4007231,Casa Loma,29.0,2595.0
C10415839,231 Fort York Blvd 402 Toronto,1+1,1.0,649.5,43.6371087,-79.4062325,Fort York-Liberty Village,52.0,2595.0
C10428007,11 Brunel Crt 3103 Toronto,1+1,1.0,649.5,43.6394086,-79.3932334,Harbourfront-CityPlace,21.0,2595.0
C9812283,100 Dalhousie St 2911 Toronto,1+1,1.0,549.5,43.65631740000001,-79.37669629999999,Downtown Yonge East,34.0,2595.0
C9311231,25 Adra Grado Way 1833 Toronto,1+0,1.0,649.5,43.7763756,-79.3659472,Bayview Village,57.0,2595.0
C9373181,45 Charles St E 5306 Toronto,1+0,1.0,549.5,43.6689111,-79.383977,Church-Wellesley,28.0,2595.0
C10441191,20 Richardson St 1411 Toronto,1+1,1.0,649.5,43.645568,-79.3686869,St Lawrence-East Bayfront-The Islands,35.0,2595.0
W9357762,377 Ridelle Ave 1118 Toronto,1+1,1.0,749.5,43.7038765,-79.44011549999999,Briar Hill-Belgravia,100.0,2594.0
C10426269,33 Charles St E 1507 Toronto,1+0,1.0,649.5,43.6685778,-79.3844795,Church-Wellesley,28.0,2592.0
E9308054,2627 Mccowan Rd Uph08 Toronto,1+1,2.0,749.5,43.807102,-79.26555309999999,Agincourt North,83.0,2590.0
C9391219,15 Holmes Ave 1412 Toronto,1+1,2.0,749.5,43.777866,-79.41419429999999,Yonge-Doris,6.0,2590.0
C9392518,28 Olive Ave PH10 Toronto,1+0,1.0,549.5,43.7793476,-79.41370859999999,Yonge-Doris,6.0,2590.0
C10412530,210 Simcoe St 814 Toronto,1+1,1.0,749.5,43.6525304,-79.3884369,Kensington-Chinatown,48.0,2590.0
C10421828,11 Wellesley St W 4407 Toronto,1+1,1.0,549.5,43.66459769999999,-79.3852242,Bay-Cloverhill,8.0,2590.0
C9311777,55 Charles St E 3207 Toronto,1+1,1.0,649.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2588.0
C10430283,225 Sackville St 2101 Toronto,1+0,1.0,649.5,43.6597923,-79.3627004,Regent Park,32.0,2580.0
C9398248,138 Princess St 311 Toronto,1+1,1.0,649.5,43.6511524,-79.36718499999999,Moss Park,69.0,2580.0
C9383605,15 Lower Jarvis St W 3407 Toronto,1+0,1.0,549.5,43.6452369,-79.36924429999999,St Lawrence-East Bayfront-The Islands,35.0,2580.0
C10441230,8 Eglinton Ave E 5212 Toronto,1+1,2.0,649.5,43.7072077,-79.3977826,North Toronto,55.0,2580.0
C9038279,170 Fort York Blvd 212 Toronto,1+1,1.0,549.5,43.6392929,-79.4000267,Harbourfront-CityPlace,21.0,2580.0
C9383753,209 Fort York Blvd 555 Toronto,1+1,1.0,649.5,43.6369997,-79.4046541,Fort York-Liberty Village,52.0,2580.0
C10411649,2885 Bayview Ave 301 Toronto,1+1,1.0,649.5,43.7680885,-79.3880855,Bayview Village,57.0,2580.0
C10418471,181 MILL St E1106 Toronto,1+0,1.0,549.5,43.6517426,-79.35471319999999,St Lawrence-East Bayfront-The Islands,35.0,2576.0
C9364340,318 King St E 204 Toronto,1+1,1.0,749.5,43.6525806,-79.3637352,Moss Park,69.0,2575.0
C9369582,3 Market St 524 Toronto,1+1,1.0,649.5,43.6472534,-79.3711658,St Lawrence-East Bayfront-The Islands,35.0,2575.0
C10430739,100 Western Battery Rd 813 Toronto,1+0,1.0,249.5,43.639949,-79.41581870000002,Fort York-Liberty Village,52.0,2575.0
C10403039,55 Bremner Blvd 4005 Toronto,1+1,1.0,649.5,43.642884,-79.3804767,St Lawrence-East Bayfront-The Islands,35.0,2575.0
C10426097,100 MILL St 412 Toronto,1+0,1.0,549.5,43.65171369999999,-79.357028,St Lawrence-East Bayfront-The Islands,35.0,2575.0
C10379120,20 Blue Jays Way N 820 Toronto,1+1,1.0,749.5,43.6438893,-79.39185169999999,Wellington Place,5.0,2575.0
W10406722,1926 LAKE SHORE Blvd W 3016 Toronto,1+1,1.0,549.5,43.6361883,-79.46728569999999,South Parkdale,144.0,2575.0
C9507076,223 St Clair Ave W 808 Toronto,1+0,1.0,549.5,43.685681,-79.4046791,Casa Loma,29.0,2575.0
W9376830,20 Samuel Wood Way 1605 Toronto,1+0,1.0,549.5,43.634898,-79.5402165,Etobicoke City Centre,64.0,2565.0
C9396045,2525 Bathurst St 703 Toronto,1+0,1.0,649.5,43.7059936,-79.4261248,Forest Hill North,75.0,2560.0
C10426538,135 East Liberty St 812 Toronto,1+0,1.0,549.5,43.638566,-79.416906,Fort York-Liberty Village,52.0,2550.0
C10217761,375 King St W 2906 Toronto,1+1,1.0,649.5,43.6457486,-79.3930826,Wellington Place,5.0,2550.0
C9343313,208 Queens Quay W 2205 Toronto,1+0,1.0,649.5,43.6401517,-79.38068369999999,Harbourfront-CityPlace,21.0,2550.0
C10051852,7 Grenville St 4006 Toronto,1+1,1.0,649.5,43.6619464,-79.3838174,Bay-Cloverhill,8.0,2550.0
C10412710,8 Hillsdale Ave E 1716 Toronto,1+1,1.0,549.5,43.7038324,-79.3968958,South Eglinton-Davisville,20.0,2550.0
C10418931,138 Downes St 1001 Toronto,1+1,1.0,649.5,43.6446392,-79.3713451,St Lawrence-East Bayfront-The Islands,35.0,2550.0
C10421291,28 Freeland St 2906 Toronto,1+1,1.0,649.5,43.6435887,-79.37399309999999,St Lawrence-East Bayfront-The Islands,35.0,2550.0
C10406622,95 McMahon Dr 910 Toronto,1+0,1.0,549.5,43.7667778,-79.3719866,Bayview Village,57.0,2550.0
C10415568,80 Queens Wharf Rd 508 Toronto,1+1,1.0,549.5,43.63859859999999,-79.400027,Harbourfront-CityPlace,21.0,2550.0
C9386677,8 Olympic Garden Dr S602 Toronto,1+1,2.0,649.5,43.7850291,-79.41599169999999,Newtonbrook East,73.0,2550.0
C9308897,621 Sheppard Ave E 733 Toronto,1+0,1.0,549.5,43.7679898,-79.3813433,Bayview Village,57.0,2550.0
W10265062,56 Annie Craig Dr 1505 Toronto,1+1,1.0,549.5,43.6254787,-79.4788159,Humber Bay Shores,68.0,2550.0
C10409202,85 Queens Wharf Rd 2203 Toronto,1+1,1.0,649.5,43.6388838,-79.3986923,Harbourfront-CityPlace,21.0,2550.0
C10410503,633 Bay St 706 Toronto,1+0,1.0,649.5,43.6568913,-79.3833976,Yonge-Bay Corridor,18.0,2550.0
E9387518,3220 Sheppard Ave E 1704 Toronto,1+1,1.0,649.5,43.7780184,-79.3125984,Tam O'Shanter-Sullivan,99.0,2550.0
E9384098,3220 Sheppard Ave E 1804 Toronto,1+1,1.0,649.5,43.7780184,-79.3125984,Tam O'Shanter-Sullivan,99.0,2550.0
W9752028,1 Michael Power Pl 1012 Toronto,1+1,1.0,649.5,43.643914,-79.5291683,Etobicoke City Centre,64.0,2550.0
C10421053,2221 yonge St 1511 Toronto,1+1,1.0,649.5,43.7060642,-79.3977203,South Eglinton-Davisville,20.0,2550.0
C9378310,195 McCaul St 511 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2550.0
C10427790,225 Sumach St 1208 Toronto,1+1,1.0,649.5,43.6611009,-79.3604498,Regent Park,32.0,2550.0
C9381139,650 Sheppard Ave E 316 Toronto,1+1,1.0,649.5,43.7685375,-79.38131299999999,Bayview Village,57.0,2550.0
C9769743,38 Iannuzzi St Ph06 Toronto,1+0,1.0,249.5,43.6372027,-79.4015424,Fort York-Liberty Village,52.0,2550.0
C9356535,73 Richmond St W 208 Toronto,1+0,1.0,749.5,43.6506949,-79.3823242,Yonge-Bay Corridor,18.0,2550.0
C10420435,887 Bay St 1211 Toronto,1+0,1.0,649.5,43.6629706,-79.3861599,Bay-Cloverhill,8.0,2550.0
C10430914,55 Bloor St E 203 Toronto,1+1,1.0,649.5,43.67038,-79.38514409999999,Church-Wellesley,28.0,2550.0
C9383670,159 Dundas St E 3904 Toronto,1+0,1.0,549.5,43.6567653,-79.3749976,Downtown Yonge East,34.0,2550.0
C9384811,666 Spadina Ave 1409 Toronto,1+0,1.0,749.5,43.6639511,-79.40303569999999,University,17.0,2550.0
E9524452,30 Meadowglen Pl 2406 Toronto,1+1,2.0,749.5,43.7746779,-79.2305336,Golfdale-Cedarbrae-Woburn,147.0,2550.0
C10416623,23 Sheppard Ave E 711 Toronto,1+1,1.0,649.5,43.7612398,-79.4090037,Avondale,4.0,2550.0
C10430938,19 Bathurst St 2608 Toronto,1+1,1.0,649.5,43.6375621,-79.3996469,Harbourfront-CityPlace,21.0,2550.0
C9267494,25 Richmond St 219 Toronto,1+0,1.0,549.5,43.6512821,-79.37991199999999,Yonge-Bay Corridor,18.0,2550.0
C10428537,1 Hycrest Ave 209 Toronto,1+0,1.0,649.5,43.7660565,-79.3917989,East Willowdale,62.0,2550.0
C9752111,169 Fort York Blvd 525 Toronto,1+1,1.0,649.5,43.63849889999999,-79.40094909999999,Fort York-Liberty Village,52.0,2550.0
C10426671,55 Stewart St 306 Toronto,1+0,1.0,549.5,43.6432934,-79.4013564,Wellington Place,5.0,2550.0
C9383374,10 Northtown Way 1114 Toronto,1+1,1.0,649.5,43.7759274,-79.4132893,Yonge-Doris,6.0,2550.0
C9419437,33 Bay St 1401 Toronto,1+1,1.0,649.5,43.6427875,-79.3771823,St Lawrence-East Bayfront-The Islands,35.0,2550.0
W10427124,1830 Bloor St W 601 Toronto,1+0,1.0,549.5,43.6545865,-79.4630605,High Park North,47.0,2550.0
C9416451,170 Fort York Blvd 613 Toronto,1+1,1.0,649.5,43.6392929,-79.4000267,Harbourfront-CityPlace,21.0,2550.0
C10416859,30 Ordnance St 2009 Toronto,1+1,1.0,649.5,43.63983169999999,-79.4098558,Fort York-Liberty Village,52.0,2550.0
C10414313,666 Spadina Ave 709 Toronto,1+0,1.0,749.5,43.6639511,-79.40303569999999,University,17.0,2550.0
C9506305,2181 Yonge St 1703 Toronto,1+1,1.0,649.5,43.7053045,-79.3976065,South Eglinton-Davisville,20.0,2550.0
C10442535,55 Bremner Blvd 3703 Toronto,1+1,1.0,649.5,43.642884,-79.3804767,St Lawrence-East Bayfront-The Islands,35.0,2550.0
C10416678,169 Fort York Blvd 1212 Toronto,1+0,1.0,649.5,43.63849889999999,-79.40094909999999,Fort York-Liberty Village,52.0,2550.0
C10423645,30 Inn on the Park Dr 2611 Toronto,1+1,1.0,549.5,43.7190597,-79.3485493,Banbury-Don Mills,78.0,2550.0
C9348530,100 Harbour St 3201 Toronto,1+0,1.0,649.5,43.64177249999999,-79.37914599999999,St Lawrence-East Bayfront-The Islands,35.0,2550.0
C10427334,955 Bay St 3011 Toronto,1+0,1.0,549.5,43.6646319,-79.3869529,Bay-Cloverhill,8.0,2550.0
C10419735,30 Roehampton Ave 1207 Toronto,1+0,1.0,649.5,43.708536,-79.3974755,North Toronto,55.0,2550.0
C10423887,250 Wellington St W 1731 Toronto,1+0,1.0,549.5,43.6450815,-79.3907808,Wellington Place,5.0,2550.0
W9344284,36 Zorra St 606 Toronto,1+1,1.0,549.5,43.619725,-79.5218167,Etobicoke City Centre,64.0,2550.0
C9296070,65 East Liberty St 1908 Toronto,1+0,1.0,549.5,43.6383065,-79.4140764,Fort York-Liberty Village,52.0,2550.0
C9349916,666 Spadina Ave 808 Toronto,1+0,1.0,749.5,43.6639511,-79.40303569999999,University,17.0,2550.0
E10441899,246 Logan Ave 203 Toronto,1+1,1.0,649.5,43.6601502,-79.34247189999999,South Riverdale,58.0,2550.0
C10885193,20 Tubman Ave 1606 Toronto,1+1,1.0,649.5,43.6606855,-79.3594066,Regent Park,32.0,2550.0
C10404885,11 Wellesley St W 1603 Toronto,1+1,1.0,549.5,43.66459769999999,-79.3852242,Bay-Cloverhill,8.0,2550.0
C9355574,18 Maitland Terr 1803 Toronto,1+1,1.0,549.5,43.6636845,-79.38347259999999,Church-Wellesley,28.0,2550.0
C10442725,20 John St 1122 Toronto,1+0,1.0,549.5,43.6445126,-79.389049,Wellington Place,5.0,2550.0
C10417332,1 Belsize Dr 632 Toronto,1+1,1.0,549.5,43.7002395,-79.3966531,South Eglinton-Davisville,20.0,2550.0
C10422786,398 Eglinton Ave E 803 Toronto,1+0,1.0,649.5,43.7095254,-79.38599289999999,Mount Pleasant East,14.0,2550.0
C9391696,525 Wilson Ave 252 Toronto,1+1,1.0,649.5,43.734506,-79.4464144,Clanton Park,76.0,2550.0
E10429365,2152 Lawrence Ave E 1105 Toronto,1+0,1.0,649.5,43.7476284,-79.2859543,Wexford/Maryvale,128.0,2550.0
C10425132,7 Broadway Ave 211 Toronto,1+0,1.0,249.5,43.70941010000001,-79.3980263,North Toronto,55.0,2550.0
C10419772,185 Roehampton Ave 2705 Toronto,1+1,1.0,549.5,43.7090751,-79.3928229,North Toronto,55.0,2550.0
E10707737,190 Borough Dr 2311 Toronto,1+1,1.0,649.5,43.7728475,-79.2540199,Bendale-Glen Andrew,124.0,2550.0
W10415157,20 Shore Breeze Dr 403 Toronto,1+1,1.0,549.5,43.6235018,-79.47896469999999,Humber Bay Shores,68.0,2550.0
C9262527,55 Bremner Blvd 2805 Toronto,1+1,1.0,649.5,43.642884,-79.3804767,St Lawrence-East Bayfront-The Islands,35.0,2550.0
E10431563,25 Town Centre Crt 2309 Toronto,1+1,1.0,649.5,43.7732998,-79.2547306,Bendale-Glen Andrew,124.0,2550.0
C10411810,942 Yonge St 712 Toronto,1+0,1.0,749.5,43.6745659,-79.3886898,Annex,12.0,2550.0
C10414672,5 Defries St 1913 Toronto,1+1,1.0,549.5,43.6605705,-79.3563724,Regent Park,32.0,2550.0
C10426228,543 Richmond St W 522 Toronto,1+0,1.0,549.5,43.6466759,-79.4015991,Wellington Place,5.0,2550.0
C9768467,25 Carlton St 2506 Toronto,1+1,1.0,649.5,43.6612664,-79.38159279999999,Downtown Yonge East,34.0,2550.0
C9770186,775 King St W 207 Toronto,1+1,1.0,649.5,43.64302199999999,-79.40618429999999,West Queen West,2.0,2550.0
W9409335,7 Mabelle Ave 806 Toronto,1+1,1.0,649.5,43.6464782,-79.5254652,Etobicoke City Centre,64.0,2550.0
W10365978,2121 Lake Shore Blvd 1005 Toronto,1+0,1.0,749.5,43.6274471,-79.4783741,Humber Bay Shores,68.0,2550.0
C10410309,357 King St W 1406 Toronto,1+1,1.0,549.5,43.6457762,-79.3925063,Wellington Place,5.0,2550.0
E10441504,255 Village Green Sq 2006 Toronto,1+1,2.0,649.5,43.7796512,-79.2827293,Agincourt South-Malvern West,94.0,2550.0
C9249963,832 Bay St 2509 Toronto,1+0,1.0,249.5,43.6620809,-79.3865134,Bay-Cloverhill,8.0,2550.0
C9248642,501 Yonge St 1901 Toronto,1+1,1.0,549.5,43.6631881,-79.3836001,Church-Wellesley,28.0,2550.0
C9770266,9 Bogert Ave 704 Toronto,1+0,1.0,649.5,43.7604778,-79.4112864,Lansing-Westgate,33.0,2550.0
C10416122,15 Fort York Blvd 1102 Toronto,1+1,1.0,649.5,43.6398873,-79.3938891,Harbourfront-CityPlace,21.0,2550.0
C10430026,887 Bay St 702 Toronto,1+0,1.0,649.5,43.6629706,-79.3861599,Bay-Cloverhill,8.0,2550.0
C9349622,7 Grenville St 511 Toronto,1+1,1.0,749.5,43.6619464,-79.3838174,Bay-Cloverhill,8.0,2550.0
C9419015,763 Bay St 4112 Toronto,1+0,1.0,549.5,43.6599948,-79.38519939999999,Yonge-Bay Corridor,18.0,2550.0
C10420209,231 Fort York Blvd 1005 Toronto,1+0,1.0,549.5,43.6371087,-79.4062325,Fort York-Liberty Village,52.0,2550.0
C10410089,120 Dallimore Circ 525 Toronto,1+1,1.0,549.5,43.7302666,-79.3320493,Banbury-Don Mills,78.0,2550.0
E9370612,2369 Danforth Ave 709 Toronto,1+1,2.0,649.5,43.6869919,-79.3061336,East End-Danforth,60.0,2550.0
C9513080,125 Blue Jays Way 2201 Toronto,1+1,1.0,549.5,43.6460845,-79.3910992,Wellington Place,5.0,2550.0
C9769562,25 Greenview Ave 1024 Toronto,1+1,1.0,549.5,43.7804536,-79.4184528,Newtonbrook West,106.0,2550.0
W10433895,20 SHOREBREEZE Dr 3802 Toronto,1+1,1.0,549.5,43.6235018,-79.47896469999999,Humber Bay Shores,68.0,2550.0
C10323223,55 Charles St E 4409 Toronto,1+0,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2550.0
C9305139,28 Harrison Garden Blvd 712 Toronto,1+1,1.0,649.5,43.7573254,-79.408659,Avondale,4.0,2550.0
W10431715,1926 Lake Shore Blvd W 2616 Toronto,1+1,1.0,549.5,43.6361883,-79.46728569999999,South Parkdale,144.0,2550.0
C9506709,763 Bay St 3013 Toronto,1+0,1.0,549.5,43.6599948,-79.38519939999999,Yonge-Bay Corridor,18.0,2550.0
C10874809,81 Wellesley St E 502 Toronto,1+1,1.0,649.5,43.6655855,-79.3801555,Church-Wellesley,28.0,2550.0
C10420598,11 Wellesley St W 4204 Toronto,1+1,1.0,549.5,43.66459769999999,-79.3852242,Bay-Cloverhill,8.0,2550.0
C9769347,199 Richmond St W 318 Toronto,1+1,2.0,749.5,43.6478501,-79.3958828,Wellington Place,5.0,2550.0
C9722883,68 Canterbury Pl 1110 Toronto,1+0,1.0,549.5,43.77395629999999,-79.4155634,Willowdale West,54.0,2550.0
C10427936,501 Yonge St 5103 Toronto,1+1,1.0,249.5,43.6631881,-79.3836001,Church-Wellesley,28.0,2550.0
C10428677,33 Bay St 2101 Toronto,1+1,1.0,649.5,43.6427875,-79.3771823,St Lawrence-East Bayfront-The Islands,35.0,2550.0
W10432260,57 Brock Ave 501 Toronto,1+1,1.0,649.5,43.64378809999999,-79.4329655,Roncesvalles,25.0,2550.0
C10411884,125 Peter St 1413 Toronto,1+1,1.0,649.5,43.6484754,-79.392676,Wellington Place,5.0,2550.0
C9384539,15 Stafford St PH09 Toronto,1+0,1.0,249.5,43.6415309,-79.41026029999999,West Queen West,2.0,2550.0
C10418012,30 Nelson St 304 Toronto,1+1,1.0,649.5,43.6490142,-79.3885152,Wellington Place,5.0,2550.0
C9364545,319 Jarvis St 4906 Toronto,1+1,1.0,549.5,43.6597863,-79.3753128,Moss Park,69.0,2550.0
E9381580,1350 Ellesmere Rd 620 Toronto,1+1,2.0,649.5,43.7705224,-79.2617648,Bendale-Glen Andrew,124.0,2550.0
C10424241,21 Carlton St 909 Toronto,1+1,1.0,649.5,43.66110270000001,-79.3821061,Downtown Yonge East,34.0,2550.0
C10429808,60 Byng Ave 1502 Toronto,1+0,1.0,549.5,43.7773991,-79.41279999999999,Yonge-Doris,6.0,2550.0
W9417762,55 De Boers Dr 606 Toronto,1+1,1.0,649.5,43.7511259,-79.46591409999999,York University Heights,145.0,2550.0
W9386698,1285 DUPONT St 2107 Toronto,1+1,2.0,649.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2550.0
C10409850,17 Barberry Pl 1304 Toronto,1+1,2.0,649.5,43.7652439,-79.3849489,Bayview Village,57.0,2550.0
C10845427,233 Beecroft Rd 1511 Toronto,1+1,1.0,649.5,43.7695634,-79.41610179999999,Willowdale West,54.0,2550.0
C9380714,55 Charles St E 2710 Toronto,1+1,1.0,549.5,43.6688239,-79.3835572,Church-Wellesley,28.0,2550.0
C9417212,8 Telegram Mews 711 Toronto,1+1,1.0,549.5,43.6404522,-79.39477049999999,Harbourfront-CityPlace,21.0,2550.0
C10425859,25 Lower Simcoe St 1206 Toronto,1+0,1.0,549.5,43.6414307,-79.38326699999999,Harbourfront-CityPlace,21.0,2550.0
C9831711,4955 YONGE St 1110 Toronto,1+1,2.0,649.5,43.7650353,-79.4115219,Yonge-Doris,6.0,2550.0
C10404841,25 Lower Simcoe St 722 Toronto,1+1,1.0,649.5,43.6414307,-79.38326699999999,Harbourfront-CityPlace,21.0,2550.0
W10441334,6 Humberline Dr 419 Toronto,1+1,1.0,749.5,43.73072330000001,-79.61089489999999,West Humber-Clairville,142.0,2550.0
C10411698,33 Bay St 3601 Toronto,1+1,1.0,649.5,43.6427875,-79.3771823,St Lawrence-East Bayfront-The Islands,35.0,2549.0
C10423723,195 Redpath Ave 3505 Toronto,1+1,2.0,649.5,43.7101997,-79.3932422,North Toronto,55.0,2549.0
C9512381,19 Bathurst St 3906 Toronto,1+1,1.0,549.5,43.6375621,-79.3996469,Harbourfront-CityPlace,21.0,2540.0
