Property URL,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Image URL,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,Latitude,Longitude,Zillow property ID,Property is a building,Building name,Unit availability count
"https://www.zillow.com/b/building/43.637196,-79.40069_ll/","Apartment","","","2450","","","","2","","","","","","15 Bruyeres Mews","Toronto","NaN","","","","No","Unit located in: Red-Zero Building",""
"https://www.zillow.com/b/181-dundas-st-e-toronto-on-BMscHc/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/44138ea1e4eda93caf176f6b25935bfa-p_e.jpg","","","","181 Dundas St   E  Unit 1005","Toronto","NaN","43.656967","-79.37412","43.656967--79.37412","Yes","Green-Nine Building (Randomly generated building name as it is not provided by Zillow)","12"
"https://www.zillow.com/b/181-dundas-st-e-toronto-on-BMscHc/","Apartment","","","2300","","","","2","","","","","","181 Dundas St   E  Unit 1005","Toronto","NaN","","","","No","Unit located in: Green-Nine Building",""
"https://www.zillow.com/homedetails/10-Old-York-Mills-Rd-214-Toronto-ON-M2P-2G9/350269470_zpid/","Condominium","0","11/06/2024","2950","","","","2","1","https://photos.zillowstatic.com/fp/a6e985ead405e46ef3101b09f710bfe9-p_e.jpg","No","No","# 214","10 Old York Mills Rd","Toronto","NaN","43.74387","-79.40449","350269470","","",""
"https://www.zillow.com/b/180-fairview-mall-dr-toronto-on-Bv96LB/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/7d86eca2b5c2f6f9bfe340e196e66136-p_e.jpg","","","","180 Fairview Mall Dr","Toronto","NaN","43.780315","-79.341995","43.780315--79.341995","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/180-fairview-mall-dr-toronto-on-Bv96LB/","Apartment","","","2400","","","","2","","","","","","180 Fairview Mall Dr","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/b/181-sheppard-ave-e-toronto-on-BMLF6Z/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/ae106d4158f7379473c2e8a656f017f1-p_e.jpg","","","","181 Sheppard Ave E","Toronto","NaN","43.763523","-79.4001","43.763523--79.4001","Yes","Indigo-Two Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/181-sheppard-ave-e-toronto-on-BMLF6Z/","Apartment","","","2600","","","","2","","","","","","181 Sheppard Ave E","Toronto","NaN","","","","No","Unit located in: Indigo-Two Building",""
"https://www.zillow.com/homedetails/89-Church-St-1103-Toronto-ON-M5C-2G3/442395912_zpid/","Condominium","0","11/06/2024","2750","","","","2","1","https://photos.zillowstatic.com/fp/46b4679f1217f1c19edbb6ad9ce9b6cb-p_e.jpg","No","No","# 1103","89 Church St","Toronto","NaN","43.652084","-79.375015","442395912","","",""
"https://www.zillow.com/homedetails/2-Anndale-Dr-2911-Toronto-ON-M2N-0G5/2054605627_zpid/","Condominium","0","11/06/2024","3500","","","","2","2","https://photos.zillowstatic.com/fp/2d5a9871e04e109ecc60717978e0c650-p_e.jpg","No","No","# 2911","2 Anndale Dr","Toronto","NaN","43.76056","-79.40809","2054605627","","",""
"https://www.zillow.com/homedetails/17-Barberry-Pl-1304-Toronto-ON-M2K-3E2/2068634608_zpid/","Condominium","0","11/06/2024","2550","","","","2","2","https://photos.zillowstatic.com/fp/de65c976000bdde075f337b663dd3eea-p_e.jpg","No","No","# 1304","17 Barberry Pl","Toronto","NaN","43.76517","-79.38497","2068634608","","",""
"https://www.zillow.com/homedetails/323-Richmond-St-E-522-Toronto-ON-M5A-4R3/2070316407_zpid/","Condominium","0","11/06/2024","2700","","","","2","1","https://photos.zillowstatic.com/fp/254cf1198e0ffca6477f298c9da8c9d9-p_e.jpg","No","No","# 522","323 Richmond St E","Toronto","NaN","43.653404","-79.36801","2070316407","","",""
"https://www.zillow.com/b/building/43.670086,-79.380554_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/e0e960f89c5aa360dccb6b1103c0d267-p_e.jpg","","","","110 Charles St   E","Toronto","NaN","43.670086","-79.380554","43.670086--79.380554","Yes","Yellow-Zero Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/building/43.670086,-79.380554_ll/","Apartment","","","2550","","","","2","","","","","","110 Charles St   E","Toronto","NaN","","","","No","Unit located in: Yellow-Zero Building",""
"https://www.zillow.com/homedetails/53-Dawes-Rd-203-Toronto-ON-M4C-5B1/2081404753_zpid/","Apartment","0","11/06/2024","2250","","","","2","1","https://photos.zillowstatic.com/fp/5b01400677bccad57a2ccbec69d2f2fb-p_e.jpg","No","No","# 203","53 Dawes Rd","Toronto","NaN","43.690125","-79.29652","2081404753","","",""
"https://www.zillow.com/b/35-balmuto-st-toronto-on-BMJmrH/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/2a56bc013a477668fad1c3cd6a32a8b3-p_e.jpg","","","","35 Balmuto St","Toronto","NaN","43.66947","-79.38749","43.66947--79.38749","Yes","Indigo-Three Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/35-balmuto-st-toronto-on-BMJmrH/","Apartment","","","3300","","","","2","","","","","","35 Balmuto St","Toronto","NaN","","","","No","Unit located in: Indigo-Three Building",""
"https://www.zillow.com/homedetails/60-Bathurst-St-UNIT-1008-Toronto-ON-M5V-2P4/2065471971_zpid/","Condominium","0","11/06/2024","4000","","","","2","2","https://photos.zillowstatic.com/fp/33f929dcd3edabc4a68f844d758f139a-p_e.jpg","No","No","Unit 1008","60 Bathurst St","Toronto","NaN","43.64225","-79.402504","2065471971","","",""
"https://www.zillow.com/b/438-richmond-st-w-toronto-on-BMKNB5/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/229ac207d7ba5f2955526344a37db2ad-p_e.jpg","","","","438 Richmond St   W","Toronto","NaN","43.648014","-79.39689","43.648014--79.39689","Yes","Indigo-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/438-richmond-st-w-toronto-on-BMKNB5/","Apartment","","","2650","","","","2","","","","","","438 Richmond St   W","Toronto","NaN","","","","No","Unit located in: Indigo-Five Building",""
"https://www.zillow.com/b/39-parliament-st-toronto-on-BMMWDG/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/fec8c3cf0cfcb14e54559ba31ba3a839-p_e.jpg","","","","39 Parliament St","Toronto","NaN","43.64971","-79.361305","43.64971--79.361305","Yes","Green-Zero Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/39-parliament-st-toronto-on-BMMWDG/","Apartment","","","3900","","","","2","","","","","","39 Parliament St","Toronto","NaN","","","","No","Unit located in: Green-Zero Building",""
"https://www.zillow.com/b/2221-yonge-st-toronto-on-BMLDrv/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/4157f369d6a1436b1c5c3d542ae022bd-p_e.jpg","","","","2221 Yonge St","Toronto","NaN","43.70606","-79.397766","43.70606--79.397766","Yes","Violet-Eight Building (Randomly generated building name as it is not provided by Zillow)","12"
"https://www.zillow.com/b/2221-yonge-st-toronto-on-BMLDrv/","Apartment","","","2250","","","","2","","","","","","2221 Yonge St","Toronto","NaN","","","","No","Unit located in: Violet-Eight Building",""
"https://www.zillow.com/b/95-mcmahon-dr-s-toronto-on-Cb5Sby/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/7d7672a697c7bb00cd5eb174265327cf-p_e.jpg","","","","95 McMahon Dr   S","Toronto","NaN","43.76678","-79.37195","43.76678--79.37195","Yes","Blue-Two Building (Randomly generated building name as it is not provided by Zillow)","7"
"https://www.zillow.com/b/95-mcmahon-dr-s-toronto-on-Cb5Sby/","Apartment","","","2600","","","","2","","","","","","95 McMahon Dr   S","Toronto","NaN","","","","No","Unit located in: Blue-Two Building",""
"https://www.zillow.com/b/building/43.668797,-79.38397_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/bc4d8c364c238aa1055b99890a771ebb-p_e.jpg","","","","45 Charles St   E","Toronto","NaN","43.668797","-79.38397","43.668797--79.38397","Yes","Green-Four Building (Randomly generated building name as it is not provided by Zillow)","8"
"https://www.zillow.com/b/building/43.668797,-79.38397_ll/","Apartment","","","2700","","","","2","","","","","","45 Charles St   E","Toronto","NaN","","","","No","Unit located in: Green-Four Building",""
"https://www.zillow.com/b/building/43.773804,-79.41559_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/6e04c41b5084488ae3e5be4a2e920f5e-p_e.jpg","","","","68 Canterbury Pl","Toronto","NaN","43.773804","-79.41559","43.773804--79.41559","Yes","Yellow-Two Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.773804,-79.41559_ll/","Apartment","","","2600","","","","2","","","","","","68 Canterbury Pl","Toronto","NaN","","","","No","Unit located in: Yellow-Two Building",""
"https://www.zillow.com/b/27-mcmahon-dr-toronto-on-By6PJ5/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/5c2b0b6a913a20a34eb0922acfd66985-p_e.jpg","","","","27 McMahon Dr","Toronto","NaN","43.766285","-79.37346","43.766285--79.37346","Yes","Green-Two Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/27-mcmahon-dr-toronto-on-By6PJ5/","Apartment","","","3100","","","","2","","","","","","27 McMahon Dr","Toronto","NaN","","","","No","Unit located in: Green-Two Building",""
"https://www.zillow.com/b/building/43.662025,-79.38654_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/ce4760ca39a7eb4e3fee5c7fbea97cad-p_e.jpg","","","","832 Bay St E","Toronto","NaN","43.662025","-79.38654","43.662025--79.38654","Yes","Green-Four Building (Randomly generated building name as it is not provided by Zillow)","8"
"https://www.zillow.com/b/building/43.662025,-79.38654_ll/","Apartment","","","1450","","","","2","","","","","","832 Bay St E","Toronto","NaN","","","","No","Unit located in: Green-Four Building",""
"https://www.zillow.com/b/36-lee-centre-dr-toronto-on-BMLNK5/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/c7e65014061941b1bd7e1976b3a4dbb4-p_e.jpg","","","","36 Lee Centre Dr","Toronto","NaN","43.78172","-79.24737","43.78172--79.24737","Yes","Blue-Zero Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/36-lee-centre-dr-toronto-on-BMLNK5/","Apartment","","","2450","","","","2","","","","","","36 Lee Centre Dr","Toronto","NaN","","","","No","Unit located in: Blue-Zero Building",""
"https://www.zillow.com/b/99-foxbar-rd-toronto-on-Bxb8fp/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/b8a57b601f3ce6f8190bb96e8f7b0078-p_e.jpg","","","","99 Foxbar Rd","Toronto","NaN","43.686592","-79.40046","43.686592--79.40046","Yes","Orange-Four Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/99-foxbar-rd-toronto-on-Bxb8fp/","Apartment","","","3350","","","","2","","","","","","99 Foxbar Rd","Toronto","NaN","","","","No","Unit located in: Orange-Four Building",""
"https://www.zillow.com/b/35-finch-ave-e-toronto-on-BMCLxN/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/3e1ac9349cd8389ef9165ad247d7e7cd-p_e.jpg","","","","35 Finch Ave E","Toronto","NaN","43.78004","-79.41268","43.78004--79.41268","Yes","Green-Five Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/35-finch-ave-e-toronto-on-BMCLxN/","Apartment","","","2750","","","","2","","","","","","35 Finch Ave E","Toronto","NaN","","","","No","Unit located in: Green-Five Building",""
"https://www.zillow.com/b/56-annie-craig-dr-toronto-on-BMJ9v2/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/52dc841fb79f752433c679dd582af3be-p_e.jpg","","","","56 Annie Craig Dr","Toronto","NaN","43.625362","-79.47873","43.625362--79.47873","Yes","Red-Seven Building (Randomly generated building name as it is not provided by Zillow)","6"
"https://www.zillow.com/b/56-annie-craig-dr-toronto-on-BMJ9v2/","Apartment","","","2500","","","","2","","","","","","56 Annie Craig Dr","Toronto","NaN","","","","No","Unit located in: Red-Seven Building",""
"https://www.zillow.com/homedetails/54-Fordwich-Cres-Toronto-ON-M9W-2T5/2060940430_zpid/","Apartment","1","11/05/2024","2400","","","","2","1","https://photos.zillowstatic.com/fp/38bfd7fbcaa825c7d8da3a9ec3b4bf60-p_e.jpg","No","No","","54 Fordwich Cres","Toronto","NaN","43.726032","-79.56603","2060940430","","",""
"https://www.zillow.com/b/29-queens-quay-e-toronto-on-Byw54N/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/4865a3b4b8b81fc3deb04f457e0d4290-p_e.jpg","","","","29 Queens Quay E","Toronto","NaN","43.641262","-79.37286","43.641262--79.37286","Yes","Violet-Eight Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/29-queens-quay-e-toronto-on-Byw54N/","Apartment","","","2895","","","","2","","","","","","29 Queens Quay E","Toronto","NaN","","","","No","Unit located in: Violet-Eight Building",""
"https://www.zillow.com/homedetails/365-Dalesford-Rd-Toronto-ON-M8Y-1H1/2054553129_zpid/","Apartment","1","11/05/2024","3185","","","","2","1","https://photos.zillowstatic.com/fp/beff1101f399fb6b4b96ce073e2195a7-p_e.jpg","No","No","","365 Dalesford Rd","Toronto","NaN","43.624413","-79.501114","2054553129","","",""
"https://www.zillow.com/b/49-e-liberty-st-toronto-on-BpfxSG/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/f822084ce0e21640d8d6d0f4b80495e9-p_e.jpg","","","","49 E  Liberty St","Toronto","NaN","43.638775","-79.41172","43.638775--79.41172","Yes","Yellow-Two Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/49-e-liberty-st-toronto-on-BpfxSG/","Apartment","","","2300","","","","2","","","","","","49 E  Liberty St","Toronto","NaN","","","","No","Unit located in: Yellow-Two Building",""
"https://www.zillow.com/homedetails/21-Love-Cres-Toronto-ON-M4E-1V6/2057982567_zpid/","Apartment","1","11/05/2024","3100","","","","2","1","https://photos.zillowstatic.com/fp/1f2673dac654130aaaadcfe4caf6bb7e-p_e.jpg","No","No","","21 Love Cres","Toronto","NaN","43.678818","-79.30281","2057982567","","",""
"https://www.zillow.com/b/36-blue-jays-way-toronto-on-BMHRCP/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/640e0c2c286cd8df9dd0b3a03ba6f451-p_e.jpg","","","","36 Blue Jays Way","Toronto","NaN","43.644882","-79.3921","43.644882--79.3921","Yes","Indigo-One Building (Randomly generated building name as it is not provided by Zillow)","4"
"https://www.zillow.com/b/36-blue-jays-way-toronto-on-BMHRCP/","Apartment","","","3300","","","","2","","","","","","36 Blue Jays Way","Toronto","NaN","","","","No","Unit located in: Indigo-One Building",""
"https://www.zillow.com/b/building/43.640266,-79.39601_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/150a25d925f4137fa914c3035c3a27ec-p_e.jpg","","","","10 Capreol Ct","Toronto","NaN","43.640266","-79.39601","43.640266--79.39601","Yes","Indigo-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.640266,-79.39601_ll/","Apartment","","","2695","","","","2","","","","","","10 Capreol Ct","Toronto","NaN","","","","No","Unit located in: Indigo-Six Building",""
"https://www.zillow.com/b/28-wellesley-st-e-toronto-on-BMJ3wy/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/99adf856b62babfb83824413a57e0495-p_e.jpg","","","","28 Wellesley St E","Toronto","NaN","43.66551","-79.383026","43.66551--79.383026","Yes","Indigo-One Building (Randomly generated building name as it is not provided by Zillow)","6"
"https://www.zillow.com/b/28-wellesley-st-e-toronto-on-BMJ3wy/","Apartment","","","2900","","","","2","","","","","","28 Wellesley St E","Toronto","NaN","","","","No","Unit located in: Indigo-One Building",""
"https://www.zillow.com/homedetails/1231-Yonge-St-301-Toronto-ON-M4T-2T8/2084740982_zpid/","Condominium","1","11/05/2024","3200","","","","2","1","https://photos.zillowstatic.com/fp/94277e60cbf835172fad3b933300d01a-p_e.jpg","No","No","# 301","1231 Yonge St","Toronto","NaN","43.683426","-79.39161","2084740982","","",""
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/23a2d153b65edf5b1027fcff1f29b926-p_e.jpg","","","","195 McCaul St","Toronto","NaN","43.65672","-79.39214","43.65672--79.39214","Yes","Indigo-Two Building (Randomly generated building name as it is not provided by Zillow)","52"
"https://www.zillow.com/b/195-mccaul-st-toronto-on-Cgnxw6/","Apartment","","","2180","","","","2","","","","","","195 McCaul St","Toronto","NaN","","","","No","Unit located in: Indigo-Two Building",""
"https://www.zillow.com/homedetails/270-Palmdale-Dr-1405-Toronto-ON-M1T-3N8/442373995_zpid/","Condominium","1","11/05/2024","2700","","","","2","1","https://photos.zillowstatic.com/fp/ff7b96d83ac160bdce938661edba3f90-p_e.jpg","No","No","# 1405","270 Palmdale Dr","Toronto","NaN","43.776573","-79.31099","442373995","","",""
"https://www.zillow.com/b/riverside-square-toronto-on-Bsmfxv/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/8013d26f517b38b7cb01a57fae5a28fe-p_e.jpg","","","","30 Baseball Pl","Toronto","NaN","43.65777","-79.35141","43.65777--79.35141","Yes","Orange-Two Building (Randomly generated building name as it is not provided by Zillow)","7"
"https://www.zillow.com/b/riverside-square-toronto-on-Bsmfxv/","Apartment","","","2600","","","","2","","","","","","30 Baseball Pl","Toronto","NaN","","","","No","Unit located in: Orange-Two Building",""
"https://www.zillow.com/b/25-town-centre-court-scarborough-on-m1p-0b4-scarborough-on-BMCMBk/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/b4f396f58c4ebc8bbaa2c468f0e910a0-p_e.jpg","","","","25 Town Centre Ct","Toronto","NaN","43.77348","-79.2545","43.77348--79.2545","Yes","Orange-Nine Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/25-town-centre-court-scarborough-on-m1p-0b4-scarborough-on-BMCMBk/","Apartment","","","2400","","","","2","","","","","","25 Town Centre Ct","Toronto","NaN","","","","No","Unit located in: Orange-Nine Building",""
"https://www.zillow.com/b/21-widmer-st-toronto-on-BMJrtP/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/ccde831256868bced7e03afed700352c-p_e.jpg","","","","21 Widmer St","Toronto","NaN","43.64718","-79.39106","43.64718--79.39106","Yes","Orange-Seven Building (Randomly generated building name as it is not provided by Zillow)","6"
"https://www.zillow.com/b/21-widmer-st-toronto-on-BMJrtP/","Apartment","","","2650","","","","2","","","","","","21 Widmer St","Toronto","NaN","","","","No","Unit located in: Orange-Seven Building",""
"https://www.zillow.com/apartments/toronto-on/elm/Cdn8Dg/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/11047c94e5cd67e787b05d0b2360ca11-p_e.jpg","","","","25 Dalhousie St","Toronto","NaN","43.654613","-79.37553","43.654613--79.37553","Yes","Indigo-Four Building (Randomly generated building name as it is not provided by Zillow)","88"
"https://www.zillow.com/apartments/toronto-on/elm/Cdn8Dg/","Apartment","","","3650","","","","2","","","","","","25 Dalhousie St","Toronto","NaN","","","","No","Unit located in: Indigo-Four Building",""
"https://www.zillow.com/b/164-cumberland-st-toronto-on-BMCMHZ/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/9c042ad9c5d7ed491b5008af4eb3be6a-p_e.jpg","","","","164 Cumberland St","Toronto","NaN","43.669964","-79.39385","43.669964--79.39385","Yes","Violet-Three Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/164-cumberland-st-toronto-on-BMCMHZ/","Apartment","","","4500","","","","2","","","","","","164 Cumberland St","Toronto","NaN","","","","No","Unit located in: Violet-Three Building",""
"https://www.zillow.com/b/7-mabelle-ave-etobicoke-on-BT8mzP/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/0fea4fbeea6431081abd3a05e5bb6b36-p_e.jpg","","","","7 Mabelle Ave","Toronto","NaN","43.646446","-79.52575","43.646446--79.52575","Yes","Yellow-Nine Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/7-mabelle-ave-etobicoke-on-BT8mzP/","Apartment","","","2550","","","","2","","","","","","7 Mabelle Ave","Toronto","NaN","","","","No","Unit located in: Yellow-Nine Building",""
"https://www.zillow.com/homedetails/397A-Vaughan-Rd-2-Toronto-ON-M6C-2L7/442373950_zpid/","Apartment","1","11/05/2024","2750","","","","2","1","https://photos.zillowstatic.com/fp/1ff0f924d2f5eb822138dba9fccefdf7-p_e.jpg","No","No","# 2","397A Vaughan Rd","Toronto","NaN","43.68308","-79.42136","442373950","","",""
"https://www.zillow.com/homedetails/215-Sherway-Gardens-Rd-1911-Toronto-ON-M9C-0A4/442373951_zpid/","Condominium","1","11/05/2024","2450","","","","2","1","https://photos.zillowstatic.com/fp/a79f69e92889462b82989795877e99d1-p_e.jpg","No","No","# 1911","215 Sherway Gardens Rd","Toronto","NaN","43.60934","-79.55756","442373951","","",""
"https://www.zillow.com/b/28-pemberton-ave-toronto-on-BMCPPX/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/81502773911390ecbe72e5b0a42fa190-p_e.jpg","","","","28 Pemberton Ave","Toronto","NaN","43.7815","-79.41296","43.7815--79.41296","Yes","Green-Six Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/28-pemberton-ave-toronto-on-BMCPPX/","Apartment","","","3000","","","","2","","","","","","28 Pemberton Ave","Toronto","NaN","","","","No","Unit located in: Green-Six Building",""
"https://www.zillow.com/homedetails/2-Wesley-St-6-Toronto-ON-M8Y-2W3/2054923474_zpid/","Apartment","1","11/05/2024","2420","","","","2","1","https://photos.zillowstatic.com/fp/3c64fd78cc32f8fd8c0ca95e6c2a019b-p_e.jpg","No","No","# 6","2 Wesley St","Toronto","NaN","43.619873","-79.49688","2054923474","","",""
"https://www.zillow.com/b/19-bathurst-st-toronto-on-BpTVjs/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/d5800688a7f2202856a12861f473fc7c-p_e.jpg","","","","19 Bathurst St","Toronto","NaN","43.63757","-79.39955","43.63757--79.39955","Yes","Red-Five Building (Randomly generated building name as it is not provided by Zillow)","10"
"https://www.zillow.com/b/19-bathurst-st-toronto-on-BpTVjs/","Apartment","","","2600","","","","2","","","","","","19 Bathurst St","Toronto","NaN","","","","No","Unit located in: Red-Five Building",""
"https://www.zillow.com/homedetails/6-Jackes-Ave-306-Toronto-ON-M4T-0A5/2068399790_zpid/","Condominium","1","11/05/2024","7300","","","","2","2","https://photos.zillowstatic.com/fp/fb42800195aa5d3d3b1206144be5efd5-p_e.jpg","No","No","# 306","6 Jackes Ave","Toronto","NaN","43.68533","-79.392525","2068399790","","",""
"https://www.zillow.com/homedetails/112-George-St-S-533-Toronto-ON-M5A-4P8/2069043784_zpid/","Condominium","1","11/05/2024","2950","","","","2","2","https://photos.zillowstatic.com/fp/44df9c44e4abd25c0d4a5842d670ef2e-p_e.jpg","No","No","# 533","112 George St S","Toronto","NaN","43.649292","-79.370316","2069043784","","",""
"https://www.zillow.com/b/building/43.643063,-79.42813_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/7e5834d4b28afcb5860e20994e35c557-p_e.jpg","","","","20 Minowan Miikan Ln","Toronto","NaN","43.643063","-79.42813","43.643063--79.42813","Yes","Green-Seven Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.643063,-79.42813_ll/","Apartment","","","3000","","","","2","","","","","","20 Minowan Miikan Ln","Toronto","NaN","","","","No","Unit located in: Green-Seven Building",""
"https://www.zillow.com/b/building/43.70423,-79.39735_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/a935a4d3c2115167712100876ae6f2ba-p_e.jpg","","","","5 Soudan Ave","Toronto","NaN","43.70423","-79.39735","43.70423--79.39735","Yes","Red-Three Building (Randomly generated building name as it is not provided by Zillow)","6"
"https://www.zillow.com/b/building/43.70423,-79.39735_ll/","Apartment","","","2500","","","","2","","","","","","5 Soudan Ave","Toronto","NaN","","","","No","Unit located in: Red-Three Building",""
"https://www.zillow.com/b/building/43.654835,-79.3752_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/9ac8f176d3232475c3addfae670a0a00-p_e.jpg","","","","77 Shuter St","Toronto","NaN","43.654835","-79.3752","43.654835--79.3752","Yes","Indigo-Nine Building (Randomly generated building name as it is not provided by Zillow)","11"
"https://www.zillow.com/b/building/43.654835,-79.3752_ll/","Apartment","","","2250","","","","2","","","","","","77 Shuter St","Toronto","NaN","","","","No","Unit located in: Indigo-Nine Building",""
"https://www.zillow.com/b/building/43.65954,-79.36851_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/7b05324b6c545c8fdaf5eb4ae2ca50f7-p_e.jpg","","","","55 Ontario St","Toronto","NaN","43.65954","-79.36851","43.65954--79.36851","Yes","Green-Five Building (Randomly generated building name as it is not provided by Zillow)","2"
"https://www.zillow.com/b/building/43.65954,-79.36851_ll/","Apartment","","","2200","","","","2","","","","","","55 Ontario St","Toronto","NaN","","","","No","Unit located in: Green-Five Building",""
"https://www.zillow.com/homedetails/6-Drummond-St-324-Toronto-ON-M8V-1Y8/2083210430_zpid/","Condominium","1","11/05/2024","3300","","","","2","2","https://photos.zillowstatic.com/fp/e480ffd23a30bce6f310d854801de368-p_e.jpg","No","No","# 324","6 Drummond St","Toronto","NaN","43.613785","-79.49819","2083210430","","",""
"https://www.zillow.com/homedetails/2449-Queen-St-E-20-Toronto-ON-M4E-1H7/442373919_zpid/","Apartment","1","11/05/2024","1980","","","","2","1","https://photos.zillowstatic.com/fp/100eff87ce37f39a2a463266a41661a7-p_e.jpg","No","No","# 20","2449 Queen St E","Toronto","NaN","43.67305","-79.28432","442373919","","",""
"https://www.zillow.com/b/151-dan-leckie-way-toronto-on-BMKKFf/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/39d211d24d38a00fc2f30da7d292ed2b-p_e.jpg","","","","151 Dan Leckie Way","Toronto","NaN","43.639805","-79.39797","43.639805--79.39797","Yes","Yellow-Three Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/151-dan-leckie-way-toronto-on-BMKKFf/","Apartment","","","2195","","","","2","","","","","","151 Dan Leckie Way","Toronto","NaN","","","","No","Unit located in: Yellow-Three Building",""
"https://www.zillow.com/b/159-wellesley-st-e-toronto-on-BMLDvL/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/348e9fc5f82f7ff05344b26ad692ee57-p_e.jpg","","","","159 Wellesley St E","Toronto","NaN","43.666687","-79.3749","43.666687--79.3749","Yes","Violet-Nine Building (Randomly generated building name as it is not provided by Zillow)","5"
"https://www.zillow.com/b/159-wellesley-st-e-toronto-on-BMLDvL/","Apartment","","","2250","","","","2","","","","","","159 Wellesley St E","Toronto","NaN","","","","No","Unit located in: Violet-Nine Building",""
"https://www.zillow.com/b/building/43.638874,-79.39866_ll/","Building","","","","","","","","","https://photos.zillowstatic.com/fp/a8df2c4540a0bcbe23456b7ea84921e6-p_e.jpg","","","","85 Queens Wharf Rd","Toronto","NaN","43.638874","-79.39866","43.638874--79.39866","Yes","Violet-Five Building (Randomly generated building name as it is not provided by Zillow)","3"
"https://www.zillow.com/b/building/43.638874,-79.39866_ll/","Apartment","","","2500","","","","2","","","","","","85 Queens Wharf Rd","Toronto","NaN","","","","No","Unit located in: Violet-Five Building",""
